CourseOfferingID,Section,Days,StartTime,EndTime,Meeting_Type,ProfessorID,InstructionalMethod,CRN,MaxNumberOfSeats,CourseID,CourseTermID,StudentLevelID,LocationID
347,002,Th,13:30:00,16:00:00,Exam,169,F2F,27432,25,107,83,1,34
348,001,M W,15:30:00,16:45:00,Class,169,F2F,27429,25,108,83,1,38
349,001,W,16:15:00,18:45:00,Exam,169,F2F,27429,25,108,83,1,38
350,001,T Th,16:30:00,17:45:00,Class,169,F2F,27434,25,883,83,1,34
351,001,Th,16:15:00,18:45:00,Exam,169,F2F,27434,25,883,83,1,34
352,B01,T Th,18:00:00,19:15:00,Class,172,F2F,25608,35,748,83,1,8
353,B01,T,19:00:00,21:30:00,Exam,172,F2F,25608,35,748,83,1,8
354,P1B,,,,Class,173,Online,26277,25,725,84,1,92
355,P1B,,,,Class,173,Online,26986,25,1070,84,1,92
356,002,M W F,10:00:00,10:50:00,Class,177,F2F,29351,25,1160,83,1,39
357,002,M,10:45:00,13:15:00,Exam,177,F2F,29351,25,1160,83,1,39
358,01W,,,,Class,178,Online,26415,20,1068,83,1,92
359,01W,,,,Class,178,Online,26437,24,1205,83,1,92
360,02W,,,,Class,178,Online,26439,24,1205,83,1,92
361,002,W,12:15:00,13:05:00,Class,184,F2F,29406,10,1044,83,2,26
362,001,T Th,12:15:00,13:30:00,Class,184,F2F,27527,25,360,83,1,28
363,001,Th,10:45:00,13:15:00,Exam,184,F2F,27527,25,360,83,1,28
364,001,T Th,08:00:00,09:15:00,Class,184,F2F,27538,25,662,83,1,28
365,001,T,08:00:00,10:30:00,Exam,184,F2F,27538,25,662,83,1,28
366,CH1,T Th,08:00:00,09:15:00,Class,184,F2F,31496,0,662,83,1,28
367,CH1,T,08:00:00,10:30:00,Exam,184,F2F,31496,0,662,83,1,28
368,01W,,,,Class,184,Online,27558,25,664,83,1,92
369,001,T,17:00:00,19:30:00,Class,184,F2F,27801,10,13,83,2,26
370,006,Th,17:00:00,20:00:00,Class,185,F2F,30975,25,991,83,1,75
371,006,Th,19:00:00,21:30:00,Exam,185,F2F,30975,25,991,83,1,75
372,015,M W F,10:00:00,10:50:00,Class,186,F2F,26773,20,247,83,1,30
373,015,M,10:45:00,13:15:00,Exam,186,F2F,26773,20,247,83,1,30
374,016,M W F,11:00:00,11:50:00,Class,186,F2F,26774,20,247,83,1,30
375,016,W,10:45:00,13:15:00,Exam,186,F2F,26774,20,247,83,1,30
376,017,M W F,13:30:00,14:20:00,Class,186,F2F,26777,20,247,83,1,30
377,017,M,13:30:00,16:00:00,Exam,186,F2F,26777,20,247,83,1,30
378,018,M W F,09:00:00,09:50:00,Class,186,F2F,31084,20,247,83,1,35
379,018,M,08:00:00,10:30:00,Exam,186,F2F,31084,20,247,83,1,35
380,001,T Th,12:15:00,13:30:00,Class,194,F2F,27733,30,964,83,1,27
381,001,Th,10:45:00,13:15:00,Exam,194,F2F,27733,30,964,83,1,27
382,01W,,,,Class,194,Online,27734,15,964,83,1,92
383,001,T Th,10:50:00,12:05:00,Class,194,F2F,27736,25,709,83,1,27
384,001,T,10:45:00,13:15:00,Exam,194,F2F,27736,25,709,83,1,27
385,001,T Th,13:40:00,14:55:00,Class,194,F2F,27737,25,267,83,1,27
386,001,Th,13:30:00,16:00:00,Exam,194,F2F,27737,25,267,83,1,27
387,CH1,T Th,13:40:00,14:55:00,Class,194,F2F,31474,0,267,83,1,27
388,CH1,Th,13:30:00,16:00:00,Exam,194,F2F,31474,0,267,83,1,27
389,B01,M,16:30:00,17:20:00,Class,196,F2F,26411,25,861,83,1,18
390,01T,T Th,13:00:00,14:15:00,Class,198,F2F,28315,25,536,83,1,47
391,01T,T,13:30:00,16:00:00,Exam,198,F2F,28315,25,536,83,1,47
392,CHT,T Th,13:00:00,14:15:00,Class,198,F2F,31465,0,536,83,1,47
393,CHT,T,13:30:00,16:00:00,Exam,198,F2F,31465,0,536,83,1,47
394,009,T Th,13:40:00,14:55:00,Class,201,F2F,26765,20,247,83,1,29
395,009,Th,13:30:00,16:00:00,Exam,201,F2F,26765,20,247,83,1,29
396,010,T Th,10:50:00,12:05:00,Class,201,F2F,26766,20,247,83,1,29
397,010,T,10:45:00,13:15:00,Exam,201,F2F,26766,20,247,83,1,29
398,001,T Th,12:15:00,13:30:00,Class,201,F2F,26912,20,1148,83,1,30
399,001,Th,10:45:00,13:15:00,Exam,201,F2F,26912,20,1148,83,1,30
400,001,M W F,13:30:00,14:20:00,Class,202,F2F,28424,20,364,83,1,38
401,001,M,13:30:00,16:00:00,Exam,202,F2F,28424,20,364,83,1,38
402,002,M W F,11:00:00,11:50:00,Class,202,F2F,28422,20,364,83,1,38
403,002,W,10:45:00,13:15:00,Exam,202,F2F,28422,20,364,83,1,38
404,003,T Th,09:25:00,10:40:00,Class,202,F2F,28425,20,364,83,1,40
405,003,Th,08:00:00,10:30:00,Exam,202,F2F,28425,20,364,83,1,40
406,01W,,,,Class,202,Online,28426,24,364,83,1,92
407,001,T Th,08:00:00,09:15:00,Class,202,F2F,28428,20,716,83,1,40
408,001,T,08:00:00,10:30:00,Exam,202,F2F,28428,20,716,83,1,40
409,01W,,,,Class,206,Online,30893,25,286,83,1,92
410,01W,,,,Class,208,Online,25722,25,80,83,1,92
411,01W,,,,Class,208,Online,25609,25,773,83,1,92
412,B01,M W,15:30:00,16:45:00,Class,209,F2F,28799,25,67,83,1,8
413,B01,W,16:15:00,18:45:00,Exam,209,F2F,28799,25,67,83,1,8
414,0WB,,,,Class,211,Online,31006,25,867,84,1,92
415,01W,,,,Class,211,Online,27652,25,719,83,1,92
416,0WB,,,,Class,211,Online,27651,25,719,84,1,92
417,001,T Th,08:00:00,09:15:00,Class,212,F2F,28274,25,706,83,1,76
418,001,T,08:00:00,10:30:00,Exam,212,F2F,28274,25,706,83,1,76
419,0WB,,,,Class,212,Online,28278,25,706,84,1,92
420,P1A,,,,Class,212,Online,28279,25,314,82,1,92
421,001,T Th,12:15:00,13:30:00,Class,212,F2F,28236,25,1200,83,1,75
422,001,Th,10:45:00,13:15:00,Exam,212,F2F,28236,25,1200,83,1,75
423,001,,,,Class,212,F2F,31000,1,596,83,1,1
424,01W,,,,Class,213,Online,31218,30,880,83,1,92
425,01W,,,,Class,214,Online,27647,25,867,83,1,92
426,02W,,,,Class,214,Online,27649,25,867,83,1,92
427,0WB,,,,Class,215,Online,28615,25,566,84,1,92
428,01W,,,,Class,215,Online,27681,25,564,83,1,92
429,0WA,,,,Class,215,Online,27682,25,792,82,1,92
430,01W,,,,Class,215,Online,27686,25,565,83,1,92
431,01W,,,,Class,216,Online,25610,25,567,83,1,92
432,01W,,,,Class,216,Online,25611,25,989,83,1,92
433,5W1,T,12:00:00,14:40:00,Class,217,F2F,26474,16,169,83,1,90
434,5W1,T,13:30:00,16:00:00,Exam,217,F2F,26474,16,169,83,1,90
435,01L,F,08:00:00,10:40:00,Class,217,F2F,26489,24,201,83,1,78
436,02L,F,12:00:00,14:40:00,Class,217,F2F,26492,24,201,83,1,78
437,5WL,T,09:00:00,11:50:00,Class,217,F2F,26493,16,201,83,1,89
438,01W,,,,Class,219,Online,27738,30,142,83,1,92
439,001,M W,15:30:00,16:45:00,Class,219,F2F,27739,30,951,83,1,75
440,001,W,16:15:00,18:45:00,Exam,219,F2F,27739,30,951,83,1,75
441,01W,,,,Class,219,Online,27740,30,890,83,1,92
442,001,M W,17:00:00,18:15:00,Class,219,F2F,27741,25,1124,83,1,75
443,001,M,16:15:00,18:45:00,Exam,219,F2F,27741,25,1124,83,1,75
444,B01,T Th,13:40:00,14:55:00,Class,225,F2F,29159,35,506,83,1,67
445,B01,Th,13:30:00,16:00:00,Exam,225,F2F,29159,35,506,83,1,67
446,001,M W,15:30:00,16:45:00,Class,225,F2F,26217,35,1237,83,1,37
447,001,W,16:15:00,18:45:00,Exam,225,F2F,26217,35,1237,83,1,37
448,0WA,,,,Class,225,Online,26215,25,1236,82,1,92
449,001,,,,Class,225,F2F,31140,1,593,83,1,1
450,001,W,17:00:00,18:15:00,Class,225,F2F,26218,25,61,83,1,37
451,001,W,19:00:00,21:30:00,Exam,225,F2F,26218,25,61,83,1,37
452,001,,,,Class,225,Online,26218,25,61,83,1,92
453,CH1,W,17:00:00,18:15:00,Class,225,F2F,31510,0,61,83,1,37
454,CH1,W,19:00:00,21:30:00,Exam,225,F2F,31510,0,61,83,1,37
455,CH1,,,,Class,225,Online,31510,0,61,83,1,92
456,001,,,,Class,232,F2F,31044,1,600,83,1,1
457,002,,,,Class,232,F2F,31046,1,600,83,1,1
458,001,W,11:00:00,13:20:00,Class,232,F2F,27529,25,808,83,1,28
459,001,,,,Class,232,F2F,27546,5,943,83,1,1
460,001,M,11:00:00,13:20:00,Class,232,F2F,27533,25,1135,83,1,28
461,001,,,,Class,232,F2F,27551,5,813,83,1,1
462,002,,,,Class,232,F2F,31481,0,787,83,1,1
463,LC1,M W F,10:00:00,10:50:00,Class,235,F2F,28354,24,220,83,1,11
464,LC1,M,10:45:00,13:15:00,Exam,235,F2F,28354,24,220,83,1,11
465,LC2,M W F,11:00:00,11:50:00,Class,235,F2F,29662,24,220,83,1,11
466,LC2,W,10:45:00,13:15:00,Exam,235,F2F,29662,24,220,83,1,11
467,LC1,M W F,08:40:00,09:50:00,Class,235,F2F,28355,24,945,83,1,11
468,LC1,M,08:00:00,10:30:00,Exam,235,F2F,28355,24,945,83,1,11
469,LC1,M W F,12:00:00,13:10:00,Class,235,F2F,28356,20,150,83,1,11
470,LC1,M,10:45:00,13:15:00,Exam,235,F2F,28356,20,150,83,1,11
471,005,M W F,09:00:00,09:50:00,Class,234,F2F,29354,25,1160,83,1,26
472,005,M,08:00:00,10:30:00,Exam,234,F2F,29354,25,1160,83,1,26
473,017,M W,15:30:00,16:45:00,Class,233,F2F,30972,25,1160,83,1,70
474,017,W,16:15:00,18:45:00,Exam,233,F2F,30972,25,1160,83,1,70
475,B01,T Th,15:05:00,16:20:00,Class,233,F2F,29365,25,1160,83,1,9
476,B01,T,16:15:00,18:45:00,Exam,233,F2F,29365,25,1160,83,1,9
477,01A,M W,12:00:00,14:30:00,Class,237,F2F,27368,16,1126,82,1,36
478,01A,M,12:00:00,14:30:00,Exam,237,F2F,27368,16,1126,82,1,36
479,01B,M W,12:00:00,14:30:00,Class,237,F2F,27369,16,1126,84,1,36
480,01B,M,10:45:00,13:15:00,Exam,237,F2F,27369,16,1126,84,1,36
481,02A,M W,16:00:00,18:30:00,Class,237,F2F,27374,16,1126,82,1,36
482,02A,M,16:00:00,18:30:00,Exam,237,F2F,27374,16,1126,82,1,36
483,02B,M W,16:00:00,18:30:00,Class,237,F2F,27377,16,1126,84,1,36
484,02B,M,16:15:00,18:45:00,Exam,237,F2F,27377,16,1126,84,1,36
485,01W,,,,Class,240,Online,26779,20,247,83,1,92
486,02W,,,,Class,240,Online,26781,20,247,83,1,92
487,03W,,,,Class,240,Online,31139,20,247,83,1,92
488,01W,,,,Class,240,Online,26903,25,732,83,1,92
489,001,Th,13:30:00,16:00:00,Exam,240,F2F,26907,20,1,83,1,32
490,001,Th,13:40:00,14:55:00,Class,240,F2F,26907,20,1,83,1,32
491,001,,,,Class,240,Online,26907,20,1,83,1,92
492,002,T Th,08:00:00,09:15:00,Class,245,F2F,25612,68,748,83,1,53
493,002,T,08:00:00,10:30:00,Exam,245,F2F,25612,68,748,83,1,53
494,P1A,,,,Class,245,Online,25613,26,987,82,1,92
495,001,T,09:25:00,10:40:00,Class,245,F2F,25614,35,7,83,1,34
496,001,,,,Class,245,Online,25614,35,7,83,1,92
497,P10,,,,Class,245,Online,25615,25,678,83,1,92
498,001,,,,Class,245,F2F,25617,0,653,83,1,1
499,P10,,,,Class,246,Online,26983,25,751,83,1,92
500,01W,,,,Class,246,Online,26266,25,365,83,1,92
501,P1A,,,,Class,246,Online,26267,25,704,82,1,92
502,001,M W F,10:00:00,10:50:00,Class,250,F2F,27590,32,666,83,1,70
503,001,M,10:45:00,13:15:00,Exam,250,F2F,27590,32,666,83,1,70
504,01L,W,13:00:00,14:50:00,Class,250,F2F,27591,24,665,83,1,68
505,001,M W F,11:00:00,11:50:00,Class,250,F2F,27638,30,750,83,1,70
506,001,W,10:45:00,13:15:00,Exam,250,F2F,27638,30,750,83,1,70
507,CH1,M W F,11:00:00,11:50:00,Class,250,F2F,31483,0,750,83,1,70
508,CH1,W,10:45:00,13:15:00,Exam,250,F2F,31483,0,750,83,1,70
509,B01,M,14:30:00,15:20:00,Class,252,F2F,26412,25,863,83,1,8
510,001,W,17:00:00,18:15:00,Class,252,F2F,26443,20,772,83,1,70
511,001,W,19:00:00,21:30:00,Exam,252,F2F,26443,20,772,83,1,70
512,001,,,,Class,252,Online,26443,20,772,83,1,92
513,002,Th,16:15:00,18:45:00,Exam,252,F2F,26445,24,772,83,1,75
514,002,T,16:30:00,17:45:00,Class,252,F2F,26445,24,772,83,1,75
515,002,,,,Class,252,Online,26445,24,772,83,1,92
516,5W1,Th,13:00:00,14:15:00,Class,252,F2F,26449,16,772,83,1,90
517,5W1,Th,13:30:00,16:00:00,Exam,252,F2F,26449,16,772,83,1,90
518,5W1,,,,Class,252,Online,26449,16,772,83,1,92
519,CH1,W,17:00:00,18:15:00,Class,252,F2F,31503,0,772,83,1,70
520,CH1,W,19:00:00,21:30:00,Exam,252,F2F,31503,0,772,83,1,70
521,CH1,,,,Class,252,Online,31503,0,772,83,1,92
522,001,,,,Class,253,F2F,27549,5,649,83,1,1
523,001,M,16:30:00,19:15:00,Class,253,F2F,27531,12,1052,83,1,28
524,001,,,,Class,253,F2F,27554,5,650,83,1,1
525,002,M,16:30:00,19:15:00,Class,253,F2F,27536,12,1053,83,1,28
526,001,M,16:30:00,19:15:00,Class,253,F2F,26946,0,1038,83,1,28
527,0WB,,,,Class,254,Online,31116,18,1016,84,1,92
528,001,T,13:30:00,16:00:00,Exam,254,F2F,25618,25,773,83,1,57
529,001,T,13:40:00,14:55:00,Class,254,F2F,25618,25,773,83,1,57
530,001,,,,Class,254,Online,25618,25,773,83,1,92
531,P1A,,,,Class,254,Online,25620,25,240,82,1,92
532,002,T Th,09:25:00,10:40:00,Class,259,F2F,26212,70,390,83,1,53
533,002,Th,08:00:00,10:30:00,Exam,259,F2F,26212,70,390,83,1,53
534,B01,M W,12:00:00,13:15:00,Class,259,F2F,26209,25,390,83,1,18
535,B01,M,10:45:00,13:15:00,Exam,259,F2F,26209,25,390,83,1,18
536,001,T Th,13:40:00,14:55:00,Class,259,F2F,26210,25,434,83,1,37
537,001,Th,13:30:00,16:00:00,Exam,259,F2F,26210,25,434,83,1,37
538,009,M W F,11:00:00,11:50:00,Class,260,F2F,29358,25,1160,83,1,26
539,009,W,10:45:00,13:15:00,Exam,260,F2F,29358,25,1160,83,1,26
540,001,M W F,14:30:00,15:20:00,Class,261,F2F,27523,25,206,83,1,26
541,001,M,13:30:00,16:00:00,Exam,261,F2F,27523,25,206,83,1,26
542,C02,,,,Class,261,F2F,31269,0,206,83,1,1
543,C01,,,,Class,261,F2F,27525,0,1136,83,1,1
544,01W,,,,Class,261,Online,27557,25,905,83,1,92
545,01W,,,,Class,262,Online,27680,25,563,83,1,92
546,0WE,,,,Class,262,Online,27671,20,655,83,1,92
547,011,T Th,08:00:00,09:15:00,Class,263,F2F,26767,20,247,83,1,30
548,011,T,08:00:00,10:30:00,Exam,263,F2F,26767,20,247,83,1,30
549,012,T Th,09:25:00,10:40:00,Class,263,F2F,26768,20,247,83,1,30
550,012,Th,08:00:00,10:30:00,Exam,263,F2F,26768,20,247,83,1,30
551,013,T Th,10:50:00,12:05:00,Class,263,F2F,26770,20,247,83,1,30
552,013,T,10:45:00,13:15:00,Exam,263,F2F,26770,20,247,83,1,30
553,014,T Th,13:40:00,14:55:00,Class,263,F2F,26771,20,247,83,1,30
554,014,Th,13:30:00,16:00:00,Exam,263,F2F,26771,20,247,83,1,30
555,01W,,,,Class,263,Online,26925,20,1248,83,1,92
556,001,Th,13:30:00,16:00:00,Exam,265,F2F,25621,68,1114,83,1,57
557,001,Th,13:40:00,14:55:00,Class,265,F2F,25621,68,1114,83,1,57
558,001,,,,Class,265,Online,25621,68,1114,83,1,92
559,B01,T,15:00:00,17:00:00,Class,265,F2F,27656,12,703,83,1,3
560,B01,T,16:15:00,18:45:00,Exam,265,F2F,27656,12,703,83,1,3
561,B01,,,,Class,265,Online,27656,12,703,83,1,92
562,009,T Th,15:05:00,16:20:00,Class,266,F2F,28463,12,693,83,1,77
563,009,T,16:15:00,18:45:00,Exam,266,F2F,28463,12,693,83,1,77
564,008,T Th,13:40:00,14:55:00,Class,266,F2F,28465,15,298,83,1,77
565,008,T,13:30:00,16:00:00,Exam,266,F2F,28465,15,298,83,1,77
566,001,T Th,09:25:00,10:40:00,Class,266,F2F,28440,10,1185,83,2,31
567,001,Th,08:00:00,10:30:00,Exam,266,F2F,28440,10,1185,83,2,31
568,008,T Th,13:40:00,14:55:00,Class,266,F2F,28466,10,297,83,2,77
569,008,T,13:30:00,16:00:00,Exam,266,F2F,28466,10,297,83,2,77
570,009,T Th,15:05:00,16:20:00,Class,266,F2F,28464,13,692,83,1,77
571,009,T,16:15:00,18:45:00,Exam,266,F2F,28464,13,692,83,1,77
572,001,,,,Class,266,F2F,29457,0,241,83,1,1
573,01B,T Th,11:00:00,11:50:00,Class,271,F2F,29182,10,52,84,1,63
574,03A,T Th,08:00:00,10:30:00,Class,278,F2F,27380,16,1126,82,1,36
575,03A,Th,08:00:00,10:30:00,Exam,278,F2F,27380,16,1126,82,1,36
576,03B,T Th,08:00:00,10:30:00,Class,278,F2F,27381,16,1126,84,1,36
577,03B,T,08:00:00,10:30:00,Exam,278,F2F,27381,16,1126,84,1,36
578,003,,,,Class,285,F2F,31047,1,600,83,1,1
579,001,M,13:40:00,16:10:00,Class,285,F2F,27530,25,1025,83,1,28
580,002,,,,Class,285,F2F,27547,5,943,83,1,1
581,001,W,13:40:00,16:10:00,Class,285,F2F,27534,25,1133,83,1,28
582,002,,,,Class,285,F2F,27552,5,813,83,1,1
583,001,T Th,12:15:00,13:30:00,Class,286,F2F,26879,22,248,83,1,35
584,001,Th,10:45:00,13:15:00,Exam,286,F2F,26879,22,248,83,1,35
585,001,T,13:40:00,14:55:00,Class,286,F2F,26893,12,356,83,1,32
586,001,M W,15:30:00,16:45:00,Class,286,F2F,26898,12,282,83,1,29
587,001,W,16:15:00,18:45:00,Exam,286,F2F,26898,12,282,83,1,29
588,001,M W,13:30:00,14:45:00,Class,286,F2F,26927,12,930,83,1,54
589,001,M,13:30:00,16:00:00,Exam,286,F2F,26927,12,930,83,1,54
590,001,F,08:00:00,10:30:00,Exam,288,F2F,26495,24,261,83,1,76
591,001,F,09:00:00,11:50:00,Class,288,F2F,26495,24,261,83,1,76
592,01W,W,19:00:00,20:00:00,Class,288,Online,26413,20,261,83,1,92
593,01W,,,,Class,288,Online,26413,20,261,83,1,92
594,001,W,08:00:00,10:30:00,Exam,288,F2F,26416,24,913,83,1,76
595,001,W,08:00:00,10:50:00,Class,288,F2F,26416,24,913,83,1,76
596,002,W,12:00:00,14:50:00,Class,288,F2F,26418,24,913,83,1,76
597,002,W,13:30:00,16:00:00,Exam,288,F2F,26418,24,913,83,1,76
598,CH2,W,12:00:00,14:50:00,Class,288,F2F,31509,0,913,83,1,76
599,CH2,W,13:30:00,16:00:00,Exam,288,F2F,31509,0,913,83,1,76
600,004,,,,Class,290,F2F,31149,1,600,83,1,1
601,001,T Th,10:50:00,12:05:00,Class,290,F2F,27545,25,886,83,1,28
602,CH1,T Th,10:50:00,12:05:00,Class,290,F2F,31494,0,886,83,1,28
603,001,M W,08:00:00,09:15:00,Class,290,F2F,27555,25,667,83,1,30
604,001,W,08:00:00,10:30:00,Exam,290,F2F,27555,25,667,83,1,30
605,015,M W,12:00:00,13:15:00,Class,295,F2F,30889,25,1160,83,1,38
606,015,M,10:45:00,13:15:00,Exam,295,F2F,30889,25,1160,83,1,38
607,001,Th,08:00:00,10:30:00,Exam,298,F2F,27648,25,867,83,1,75
608,001,Th,09:25:00,11:25:00,Class,298,F2F,27648,25,867,83,1,75
609,001,,,,Class,298,Online,27648,25,867,83,1,92
610,B01,T,10:45:00,13:15:00,Exam,298,F2F,29071,25,418,83,1,18
611,B01,T,09:25:00,11:25:00,Class,298,F2F,29071,25,418,83,1,18
612,B01,,,,Class,298,Online,29071,25,418,83,1,92
613,001,M,10:00:00,11:50:00,Class,298,F2F,27658,25,1118,83,1,32
614,001,M,10:45:00,13:15:00,Exam,298,F2F,27658,25,1118,83,1,32
615,001,,,,Class,298,Online,27658,25,1118,83,1,92
616,01W,,,,Class,298,Online,27659,25,869,83,1,92
617,CHW,,,,Class,298,Online,31476,0,869,83,1,92
618,0WE,,,,Class,298,Online,27666,25,992,83,1,92
619,CHE,,,,Class,298,Online,31475,0,992,83,1,92
620,001,T Th,10:50:00,12:05:00,Class,299,F2F,26904,25,1239,83,1,26
621,001,T,10:45:00,13:15:00,Exam,299,F2F,26904,25,1239,83,1,26
622,01W,,,,Class,299,Online,26959,25,572,83,1,92
623,02W,,,,Class,299,Online,28405,25,572,83,1,92
624,01W,,,,Class,299,Online,28280,20,1174,83,1,92
625,CHW,,,,Class,299,Online,31467,0,1174,83,1,92
626,01A,T Th,13:40:00,14:30:00,Class,299,F2F,27713,10,1253,82,1,63
627,01A,Th,13:30:00,16:00:00,Exam,299,F2F,27713,10,1253,82,1,63
628,01B,T Th,13:40:00,14:30:00,Class,299,F2F,27718,10,1253,84,1,63
629,01B,Th,13:30:00,16:00:00,Exam,299,F2F,27718,10,1253,84,1,63
630,01L,Th,08:00:00,10:40:00,Class,303,F2F,26432,24,203,83,1,78
631,02L,Th,12:00:00,14:40:00,Class,303,F2F,26434,24,203,83,1,78
632,001,M W F,09:00:00,09:50:00,Class,304,F2F,26742,20,247,83,1,29
633,001,M,08:00:00,10:30:00,Exam,304,F2F,26742,20,247,83,1,29
634,002,M W F,10:00:00,10:50:00,Class,304,F2F,26756,20,247,83,1,29
635,002,M,10:45:00,13:15:00,Exam,304,F2F,26756,20,247,83,1,29
636,003,M W F,11:00:00,11:50:00,Class,304,F2F,26758,20,247,83,1,29
637,003,W,10:45:00,13:15:00,Exam,304,F2F,26758,20,247,83,1,29
638,004,M W F,13:30:00,14:20:00,Class,304,F2F,26759,20,247,83,1,29
639,004,M,13:30:00,16:00:00,Exam,304,F2F,26759,20,247,83,1,29
640,B01,W,16:30:00,19:30:00,Class,304,F2F,26888,25,738,83,1,11
641,B01,W,19:00:00,21:30:00,Exam,304,F2F,26888,25,738,83,1,11
642,002,T Th,10:50:00,12:05:00,Class,305,F2F,27615,24,458,83,1,57
643,002,T,10:45:00,13:15:00,Exam,305,F2F,27615,24,458,83,1,57
644,002,,,,Class,305,Online,27615,24,458,83,1,92
645,003,T Th,10:50:00,12:05:00,Class,305,F2F,27616,24,458,83,1,57
646,003,Th,12:15:00,14:05:00,Class,305,F2F,27616,24,458,83,1,72
647,003,T,10:45:00,13:15:00,Exam,305,F2F,27616,24,458,83,1,57
648,003,,,,Class,305,Online,27616,24,458,83,1,92
649,CH2,T Th,10:50:00,12:05:00,Class,305,F2F,31487,0,458,83,1,57
650,CH2,T,10:45:00,13:15:00,Exam,305,F2F,31487,0,458,83,1,57
651,CH2,,,,Class,305,Online,31487,0,458,83,1,92
652,CH3,T Th,10:50:00,12:05:00,Class,305,F2F,31486,0,458,83,1,57
653,CH3,Th,12:15:00,14:05:00,Class,305,F2F,31486,0,458,83,1,72
654,CH3,T,10:45:00,13:15:00,Exam,305,F2F,31486,0,458,83,1,57
655,CH3,,,,Class,305,Online,31486,0,458,83,1,92
656,LC1,W,09:00:00,10:50:00,Class,305,F2F,27639,20,458,83,1,12
657,B1L,W,12:00:00,14:50:00,Class,305,F2F,27619,20,385,83,1,12
658,B01,M W F,11:00:00,11:50:00,Class,305,F2F,27621,20,889,83,1,9
659,B01,W,10:45:00,13:15:00,Exam,305,F2F,27621,20,889,83,1,9
660,001,T,16:30:00,17:45:00,Class,307,F2F,25622,18,1016,83,1,37
661,001,,,,Class,307,Online,25622,18,1016,83,1,92
662,P01,,,,Class,307,Online,25623,18,1016,83,1,92
663,001,M W F,13:30:00,14:20:00,Class,307,F2F,25624,35,1074,83,1,34
664,001,M,13:30:00,16:00:00,Exam,307,F2F,25624,35,1074,83,1,34
665,01W,,,,Class,307,Online,30887,0,1074,83,1,92
666,CH1,M W F,13:30:00,14:20:00,Class,307,F2F,31515,0,1074,83,1,34
667,CH1,M,13:30:00,16:00:00,Exam,307,F2F,31515,0,1074,83,1,34
668,001,M W F,11:00:00,11:50:00,Class,307,F2F,25625,35,288,83,1,34
669,001,W,10:45:00,13:15:00,Exam,307,F2F,25625,35,288,83,1,34
670,001,,,,Class,311,F2F,31239,2,29,83,1,1
671,001,T Th,13:40:00,14:55:00,Class,311,F2F,27602,24,851,83,1,75
672,001,Th,13:30:00,16:00:00,Exam,311,F2F,27602,24,851,83,1,75
673,CH1,T Th,13:40:00,14:55:00,Class,311,F2F,31491,0,851,83,1,75
674,CH1,Th,13:30:00,16:00:00,Exam,311,F2F,31491,0,851,83,1,75
675,01L,M,13:00:00,15:50:00,Class,311,F2F,27603,24,852,83,1,69
676,01W,,,,Class,314,Online,26245,25,1242,83,1,92
677,02W,,,,Class,314,Online,26247,25,1242,83,1,92
678,006,T Th,12:15:00,13:30:00,Class,317,F2F,26762,20,247,83,1,26
679,006,Th,10:45:00,13:15:00,Exam,317,F2F,26762,20,247,83,1,26
680,007,T Th,13:40:00,14:55:00,Class,317,F2F,26763,20,247,83,1,26
681,007,Th,13:30:00,16:00:00,Exam,317,F2F,26763,20,247,83,1,26
682,001,T Th,16:30:00,17:45:00,Class,317,F2F,26919,20,15,83,1,29
683,001,Th,16:15:00,18:45:00,Exam,317,F2F,26919,20,15,83,1,29
684,001,T,18:00:00,19:45:00,Class,317,F2F,26932,4,1035,83,1,29
685,001,T,19:00:00,21:30:00,Exam,317,F2F,26932,4,1035,83,1,29
686,001,,,,Class,317,Online,26932,4,1035,83,1,92
687,P1B,,,,Class,319,Online,26270,25,1088,84,1,92
688,P1A,,,,Class,321,Online,25626,25,778,82,1,92
689,001,T Th,10:50:00,12:05:00,Class,321,F2F,25628,35,123,83,1,53
690,001,T,10:45:00,13:15:00,Exam,321,F2F,25628,35,123,83,1,53
691,0WB,,,,Class,321,Online,25629,25,123,84,1,92
692,CH1,T Th,10:50:00,12:05:00,Class,321,F2F,31514,0,123,83,1,53
693,CH1,T,10:45:00,13:15:00,Exam,321,F2F,31514,0,123,83,1,53
694,P1B,,,,Class,321,Online,31075,25,980,84,1,92
695,003,T Th,10:50:00,12:05:00,Class,324,F2F,27917,25,107,83,1,35
696,003,T,10:45:00,13:15:00,Exam,324,F2F,27917,25,107,83,1,35
697,004,T Th,13:40:00,14:55:00,Class,324,F2F,27919,25,107,83,1,35
698,004,Th,13:30:00,16:00:00,Exam,324,F2F,27919,25,107,83,1,35
699,006,M W,15:30:00,16:45:00,Class,324,F2F,30963,25,107,83,1,39
700,006,W,16:15:00,18:45:00,Exam,324,F2F,30963,25,107,83,1,39
701,P01,,,,Class,324,Online,27921,25,107,83,1,92
702,010,T Th,15:05:00,16:20:00,Class,327,F2F,29359,25,1160,83,1,32
703,010,T,16:15:00,18:45:00,Exam,327,F2F,29359,25,1160,83,1,32
704,001,M W,15:30:00,16:45:00,Class,331,F2F,25632,68,748,83,1,57
705,001,W,16:15:00,18:45:00,Exam,331,F2F,25632,68,748,83,1,57
706,001,M W F,09:00:00,09:50:00,Class,331,F2F,25634,18,983,83,1,71
707,001,M,08:00:00,10:30:00,Exam,331,F2F,25634,18,983,83,1,71
